race,sex,age,age_cat,marital_status,custody_status,juv_offense,priors_count,c_charge_degree,days_in_jail_or_prison,decile_score,is_recid,sqrt_age,sqrt_priors_count,sqrt_days_in_jail_or_prison,risk
Other,Male,22,Less than 25,Married,Jail Inmate,0,1,(F3),5,6,0,4.69041575982343,1,2.23606797749979,Higher
African-American,Male,29,25 - 45,Single,Jail Inmate,1,6,(M1),698,10,0,5.385164807134504,2.449489742783178,26.419689627245813,Higher
Caucasian,Male,45,Greater than 45,Single,Pretrial Defendant,0,3,(F3),0,1,1,6.708203932499369,1.7320508075688772,0,Lower
Caucasian,Male,36,25 - 45,Single,Jail Inmate,0,1,(F3),1,1,0,6,1,1,Lower
Caucasian,Male,34,25 - 45,Married,Jail Inmate,0,5,(F3),0,2,1,5.830951894845301,2.23606797749979,0,Lower
Hispanic,Male,50,Greater than 45,Married,Jail Inmate,0,0,(M2),0,1,0,7.0710678118654755,0,0,Lower
Caucasian,Male,25,25 - 45,Single,Jail Inmate,1,6,(F3),8,8,1,5,2.449489742783178,2.8284271247461903,Higher
African-American,Male,26,25 - 45,Single,Jail Inmate,0,0,(F3),1,2,0,5.0990195135927845,0,1,Lower
African-American,Male,24,Less than 25,Single,Jail Inmate,0,2,(M1),1,5,1,4.898979485566356,1.4142135623730951,1,Lower
African-American,Male,27,25 - 45,Single,Jail Inmate,0,2,(F3),83,7,0,5.196152422706632,1.4142135623730951,9.1104335791443,Higher
Caucasian,Male,30,25 - 45,Single,Jail Inmate,1,2,(M1),0,4,1,5.477225575051661,1.4142135623730951,0,Lower
Caucasian,Male,22,Less than 25,Single,Jail Inmate,1,3,(F3),1,8,1,4.69041575982343,1.7320508075688772,1,Higher
African-American,Male,27,25 - 45,Single,Jail Inmate,0,0,(F3),1,5,0,5.196152422706632,0,1,Lower
Other,Male,20,Less than 25,Single,Jail Inmate,0,0,(F3),1,3,1,4.47213595499958,0,1,Lower
African-American,Male,41,25 - 45,Single,Pretrial Defendant,0,19,(F2),2976,5,1,6.4031242374328485,4.358898943540674,54.55272678794342,Lower
Caucasian,Male,30,25 - 45,Single,Jail Inmate,0,0,(F3),1,1,0,5.477225575051661,0,1,Lower
Caucasian,Female,26,25 - 45,Single,Jail Inmate,0,2,(F3),0,3,0,5.0990195135927845,1.4142135623730951,0,Lower
African-American,Male,24,Less than 25,Single,Jail Inmate,0,3,(F3),76,8,1,4.898979485566356,1.7320508075688772,8.717797887081348,Higher
African-American,Male,39,25 - 45,Single,Jail Inmate,0,0,(M1),1,1,1,6.244997998398398,0,1,Lower
African-American,Female,32,25 - 45,Separated,Jail Inmate,0,3,(F2),2,2,1,5.656854249492381,1.7320508075688772,1.4142135623730951,Lower
Caucasian,Female,29,25 - 45,Separated,Jail Inmate,0,0,(F3),343,6,1,5.385164807134504,0,18.520259177452136,Higher
Other,Male,37,25 - 45,Married,Jail Inmate,0,0,(F3),1,1,1,6.082762530298219,0,1,Lower
African-American,Male,26,25 - 45,Single,Jail Inmate,1,24,(F3),0,10,1,5.0990195135927845,4.898979485566356,0,Higher
African-American,Male,24,Less than 25,Single,Jail Inmate,0,2,(F3),0,6,1,4.898979485566356,1.4142135623730951,0,Higher
Caucasian,Male,30,25 - 45,Single,Jail Inmate,0,2,(F3),2,2,0,5.477225575051661,1.4142135623730951,1.4142135623730951,Lower
Other,Male,30,25 - 45,Married,Jail Inmate,0,2,(F2),1,1,0,5.477225575051661,1.4142135623730951,1,Lower
African-American,Male,20,Less than 25,Single,Pretrial Defendant,1,4,(F3),109,10,1,4.47213595499958,2,10.44030650891055,Higher
African-American,Male,25,25 - 45,Single,Jail Inmate,1,1,(M1),1,6,1,5,1,1,Higher
Caucasian,Female,31,25 - 45,Significant Other,Jail Inmate,0,0,(F3),1,4,1,5.5677643628300215,0,1,Lower
African-American,Male,25,25 - 45,Single,Jail Inmate,0,0,(M1),0,5,1,5,0,0,Lower
Caucasian,Male,41,25 - 45,Divorced,Jail Inmate,0,0,(F3),1,1,1,6.4031242374328485,0,1,Lower
Caucasian,Male,25,25 - 45,Single,Jail Inmate,0,0,(F3),1,3,0,5,0,1,Lower
African-American,Male,25,25 - 45,Single,Jail Inmate,0,2,(F3),1,5,1,5,1.4142135623730951,1,Lower
African-American,Male,22,Less than 25,Single,Jail Inmate,0,1,(F3),0,4,1,4.69041575982343,1,0,Lower
Caucasian,Male,33,25 - 45,Single,Jail Inmate,0,0,(M2),1,1,0,5.744562646538029,0,1,Lower
African-American,Female,25,25 - 45,Single,Jail Inmate,0,0,(F3),5,7,0,5,0,2.23606797749979,Higher
African-American,Male,38,25 - 45,Single,Jail Inmate,0,0,(M1),0,2,0,6.164414002968976,0,0,Lower
African-American,Male,55,Greater than 45,Single,Jail Inmate,0,0,(F3),5309,6,0,7.416198487095663,0,72.86288492778748,Higher
Caucasian,Male,34,25 - 45,Separated,Jail Inmate,0,4,(F3),53,4,0,5.830951894845301,2,7.280109889280518,Lower
Hispanic,Male,40,25 - 45,Unknown,Jail Inmate,0,0,(F3),0,5,0,6.324555320336759,0,0,Lower
Caucasian,Male,50,Greater than 45,Single,Jail Inmate,0,16,(M1),1445,5,0,7.0710678118654755,4,38.01315561749642,Lower
African-American,Female,37,25 - 45,Single,Jail Inmate,0,5,(F3),1,5,0,6.082762530298219,2.23606797749979,1,Lower
Caucasian,Female,49,Greater than 45,Single,Jail Inmate,0,4,(M1),5,2,0,7,2,2.23606797749979,Lower
Caucasian,Female,35,25 - 45,Married,Pretrial Defendant,0,2,(M1),2,3,0,5.916079783099616,1.4142135623730951,1.4142135623730951,Lower
Native American,Male,21,Less than 25,Single,Jail Inmate,1,0,(M1),1,6,1,4.58257569495584,0,1,Higher
Caucasian,Female,34,25 - 45,Single,Pretrial Defendant,0,0,(F3),1,3,0,5.830951894845301,0,1,Lower
Other,Male,25,25 - 45,Single,Jail Inmate,0,0,(F3),2,4,0,5,0,1.4142135623730951,Lower
Caucasian,Male,21,Less than 25,Single,Jail Inmate,0,1,(F3),1,4,0,4.58257569495584,1,1,Lower
African-American,Female,24,Less than 25,Single,Jail Inmate,1,11,(M2),79,9,1,4.898979485566356,3.3166247903554,8.888194417315589,Higher
Caucasian,Female,52,Greater than 45,Divorced,Jail Inmate,0,0,(M1),0,3,0,7.211102550927978,0,0,Lower
African-American,Female,29,25 - 45,Single,Jail Inmate,0,1,(F3),0,1,0,5.385164807134504,1,0,Lower
Caucasian,Male,28,25 - 45,Married,Jail Inmate,0,3,(F3),51,3,0,5.291502622129181,1.7320508075688772,7.14142842854285,Lower
Caucasian,Male,52,Greater than 45,Single,Pretrial Defendant,0,0,(M2),5,1,0,7.211102550927978,0,2.23606797749979,Lower
African-American,Female,46,Greater than 45,Single,Jail Inmate,0,10,(F3),437,9,0,6.782329983125268,3.1622776601683795,20.904544960366874,Higher
African-American,Male,34,25 - 45,Single,Jail Inmate,0,4,(F3),3413,6,1,5.830951894845301,2,58.42088667591412,Higher
African-American,Male,57,Greater than 45,Married,Jail Inmate,0,8,(M1),356,7,1,7.54983443527075,2.8284271247461903,18.867962264113206,Higher
Caucasian,Male,25,25 - 45,Single,Jail Inmate,0,0,(M1),0,1,0,5,0,0,Lower
African-American,Male,40,25 - 45,Single,Jail Inmate,0,15,(F3),431,9,1,6.324555320336759,3.872983346207417,20.760539492026695,Higher
Caucasian,Male,25,25 - 45,Single,Pretrial Defendant,0,1,(F3),21,3,0,5,1,4.58257569495584,Lower
African-American,Male,22,Less than 25,Single,Jail Inmate,0,2,(M1),1,4,1,4.69041575982343,1.4142135623730951,1,Lower
Caucasian,Male,29,25 - 45,Single,Pretrial Defendant,0,1,(M1),0,1,0,5.385164807134504,1,0,Lower
African-American,Male,47,Greater than 45,Single,Jail Inmate,0,1,(M1),4,2,0,6.855654600401044,1,2,Lower
African-American,Male,37,25 - 45,Single,Jail Inmate,0,3,(M2),1,6,1,6.082762530298219,1.7320508075688772,1,Higher
African-American,Female,43,25 - 45,Single,Jail Inmate,0,0,(F3),0,6,0,6.557438524302,0,0,Higher
African-American,Male,26,25 - 45,Single,Jail Inmate,0,5,(F3),2,7,1,5.0990195135927845,2.23606797749979,1.4142135623730951,Higher
Caucasian,Male,24,Less than 25,Single,Jail Inmate,0,2,(F3),1,3,1,4.898979485566356,1.4142135623730951,1,Lower
Caucasian,Male,56,Greater than 45,Significant Other,Pretrial Defendant,0,1,(F3),1,1,1,7.483314773547883,1,1,Lower
African-American,Male,23,Less than 25,Single,Jail Inmate,1,2,(F3),2,7,1,4.795831523312719,1.4142135623730951,1.4142135623730951,Higher
Caucasian,Male,43,25 - 45,Single,Jail Inmate,0,12,(F3),1670,6,0,6.557438524302,3.4641016151377544,40.8656334834051,Higher
Asian,Male,32,25 - 45,Single,Jail Inmate,0,0,(M1),1,1,0,5.656854249492381,0,1,Lower
Other,Male,51,Greater than 45,Married,Jail Inmate,0,0,(M1),0,1,0,7.14142842854285,0,0,Lower
African-American,Male,21,Less than 25,Single,Jail Inmate,0,0,(F2),2,9,1,4.58257569495584,0,1.4142135623730951,Higher
African-American,Male,51,Greater than 45,Single,Jail Inmate,0,2,(F3),25,3,0,7.14142842854285,1.4142135623730951,5,Lower
African-American,Male,20,Less than 25,Single,Jail Inmate,0,0,(M2),12,10,1,4.47213595499958,0,3.4641016151377544,Higher
African-American,Male,42,25 - 45,Single,Jail Inmate,0,17,(F3),2774,10,1,6.48074069840786,4.123105625617661,52.66877632905477,Higher
Hispanic,Male,58,Greater than 45,Married,Pretrial Defendant,0,1,(M1),2,1,0,7.615773105863909,1,1.4142135623730951,Lower
African-American,Male,22,Less than 25,Single,Jail Inmate,1,9,(F2),2,10,0,4.69041575982343,3,1.4142135623730951,Higher
Hispanic,Female,48,Greater than 45,Single,Pretrial Defendant,0,0,(F2),1,1,0,6.928203230275509,0,1,Lower
Other,Female,28,25 - 45,Married,Jail Inmate,1,1,(F1),0,2,0,5.291502622129181,1,0,Lower
African-American,Female,30,25 - 45,Married,Jail Inmate,0,2,(M1),1,3,0,5.477225575051661,1.4142135623730951,1,Lower
African-American,Male,45,Greater than 45,Single,Jail Inmate,0,7,(F3),3,1,0,6.708203932499369,2.6457513110645907,1.7320508075688772,Lower
Caucasian,Male,28,25 - 45,Single,Jail Inmate,1,4,(M2),1,6,1,5.291502622129181,2,1,Higher
African-American,Male,36,25 - 45,Single,Jail Inmate,0,2,(F2),661,6,0,6,1.4142135623730951,25.709920264364882,Higher
Caucasian,Female,24,Less than 25,Single,Jail Inmate,0,9,(M1),68,10,1,4.898979485566356,3,8.246211251235321,Higher
African-American,Male,22,Less than 25,Single,Jail Inmate,0,1,(F7),98,9,1,4.69041575982343,1,9.899494936611665,Higher
African-American,Male,63,Greater than 45,Single,Jail Inmate,0,8,(F3),2897,6,0,7.937253933193772,2.8284271247461903,53.823786563191554,Higher
Caucasian,Male,50,Greater than 45,Divorced,Jail Inmate,0,1,(F2),1,2,0,7.0710678118654755,1,1,Lower
African-American,Male,30,25 - 45,Single,Jail Inmate,0,5,(M2),1,9,1,5.477225575051661,2.23606797749979,1,Higher
Caucasian,Male,28,25 - 45,Single,Jail Inmate,0,0,(F3),1,2,1,5.291502622129181,0,1,Lower
African-American,Male,21,Less than 25,Single,Jail Inmate,0,3,(F3),3,7,1,4.58257569495584,1.7320508075688772,1.7320508075688772,Higher
African-American,Male,21,Less than 25,Single,Jail Inmate,0,0,(M1),5,4,0,4.58257569495584,0,2.23606797749979,Lower
Caucasian,Female,56,Greater than 45,Single,Jail Inmate,0,4,(F3),0,1,0,7.483314773547883,2,0,Lower
Hispanic,Male,26,25 - 45,Single,Jail Inmate,1,2,(M1),0,1,0,5.0990195135927845,1.4142135623730951,0,Lower
Caucasian,Female,51,Greater than 45,Single,Jail Inmate,0,0,(F3),2,5,0,7.14142842854285,0,1.4142135623730951,Lower
Caucasian,Female,49,Greater than 45,Single,Jail Inmate,0,0,(M1),1,2,0,7,0,1,Lower
African-American,Male,21,Less than 25,Single,Jail Inmate,0,1,(F2),0,7,0,4.58257569495584,1,0,Higher
Caucasian,Male,29,25 - 45,Single,Jail Inmate,0,0,(F3),1,2,1,5.385164807134504,0,1,Lower
Caucasian,Male,43,25 - 45,Single,Jail Inmate,0,0,(M1),1,4,0,6.557438524302,0,1,Lower
African-American,Male,22,Less than 25,Single,Jail Inmate,0,1,(F3),0,4,0,4.69041575982343,1,0,Lower
African-American,Male,52,Greater than 45,Single,Jail Inmate,0,0,(F3),5,7,1,7.211102550927978,0,2.23606797749979,Higher
African-American,Male,36,25 - 45,Married,Jail Inmate,0,0,(F3),0,1,0,6,0,0,Lower
African-American,Male,24,Less than 25,Single,Jail Inmate,0,0,(F3),1,2,0,4.898979485566356,0,1,Lower
African-American,Male,26,25 - 45,Single,Jail Inmate,1,5,(F3),1,6,0,5.0990195135927845,2.23606797749979,1,Higher
African-American,Male,27,25 - 45,Single,Jail Inmate,0,8,(M2),0,8,1,5.196152422706632,2.8284271247461903,0,Higher
Caucasian,Male,19,Less than 25,Single,Pretrial Defendant,0,0,(M1),2,8,1,4.358898943540674,0,1.4142135623730951,Higher
Caucasian,Male,22,Less than 25,Single,Jail Inmate,0,0,(M1),1,3,0,4.69041575982343,0,1,Lower
Caucasian,Male,26,25 - 45,Single,Jail Inmate,0,2,(F3),0,5,0,5.0990195135927845,1.4142135623730951,0,Lower
African-American,Male,30,25 - 45,Single,Pretrial Defendant,1,7,(M1),42,10,0,5.477225575051661,2.6457513110645907,6.48074069840786,Higher
African-American,Female,29,25 - 45,Single,Pretrial Defendant,0,0,(F3),1,4,0,5.385164807134504,0,1,Lower
African-American,Male,34,25 - 45,Divorced,Jail Inmate,0,0,(F3),2,1,0,5.830951894845301,0,1.4142135623730951,Lower
Caucasian,Female,29,25 - 45,Single,Pretrial Defendant,0,20,(F3),235,10,1,5.385164807134504,4.47213595499958,15.329709716755891,Higher
Other,Female,51,Greater than 45,Single,Jail Inmate,0,0,(F3),2,1,0,7.14142842854285,0,1.4142135623730951,Lower
African-American,Male,38,25 - 45,Single,Jail Inmate,0,1,(F3),5570,4,1,6.164414002968976,1,74.63243262818116,Lower
African-American,Male,34,25 - 45,Divorced,Jail Inmate,1,5,(F3),1248,6,0,5.830951894845301,2.23606797749979,35.32704346531139,Higher
Other,Male,23,Less than 25,Single,Jail Inmate,0,2,(F3),2,4,1,4.795831523312719,1.4142135623730951,1.4142135623730951,Lower
Other,Male,26,25 - 45,Single,Jail Inmate,0,0,(F3),1,5,1,5.0990195135927845,0,1,Lower
African-American,Female,29,25 - 45,Single,Jail Inmate,0,1,(M1),1,2,0,5.385164807134504,1,1,Lower
African-American,Male,24,Less than 25,Single,Jail Inmate,0,1,(F3),0,5,1,4.898979485566356,1,0,Lower
Hispanic,Male,31,25 - 45,Single,Jail Inmate,0,1,(F2),17,8,1,5.5677643628300215,1,4.123105625617661,Higher
Caucasian,Male,50,Greater than 45,Divorced,Jail Inmate,0,0,(F3),1,1,0,7.0710678118654755,0,1,Lower
African-American,Female,24,Less than 25,Single,Jail Inmate,0,0,(M1),1,7,1,4.898979485566356,0,1,Higher
African-American,Female,31,25 - 45,Single,Jail Inmate,0,0,(F3),0,3,0,5.5677643628300215,0,0,Lower
African-American,Male,36,25 - 45,Single,Jail Inmate,0,13,(F2),330,9,1,6,3.605551275463989,18.16590212458495,Higher
African-American,Male,32,25 - 45,Single,Jail Inmate,0,13,(M1),124,9,1,5.656854249492381,3.605551275463989,11.135528725660043,Higher
African-American,Male,22,Less than 25,Single,Jail Inmate,0,0,(F3),1,3,0,4.69041575982343,0,1,Lower
African-American,Male,42,25 - 45,Single,Pretrial Defendant,0,1,(M1),29,2,1,6.48074069840786,1,5.385164807134504,Lower
African-American,Male,22,Less than 25,Single,Jail Inmate,0,0,(F2),1,7,0,4.69041575982343,0,1,Higher
African-American,Male,21,Less than 25,Single,Jail Inmate,0,0,(F3),192,10,0,4.58257569495584,0,13.856406460551018,Higher
African-American,Male,26,25 - 45,Single,Jail Inmate,0,5,(F2),253,7,1,5.0990195135927845,2.23606797749979,15.905973720586866,Higher
African-American,Male,26,25 - 45,Single,Jail Inmate,0,10,(F3),44,8,1,5.0990195135927845,3.1622776601683795,6.6332495807108,Higher
Hispanic,Male,30,25 - 45,Single,Jail Inmate,0,3,(M1),1445,5,1,5.477225575051661,1.7320508075688772,38.01315561749642,Lower
African-American,Male,27,25 - 45,Single,Jail Inmate,0,0,(F3),15,4,0,5.196152422706632,0,3.872983346207417,Lower
Caucasian,Male,53,Greater than 45,Single,Jail Inmate,0,3,(M1),3,2,1,7.280109889280518,1.7320508075688772,1.7320508075688772,Lower
African-American,Male,58,Greater than 45,Married,Pretrial Defendant,0,0,(M1),1,2,0,7.615773105863909,0,1,Lower
African-American,Male,23,Less than 25,Single,Pretrial Defendant,1,2,(F3),2,6,1,4.795831523312719,1.4142135623730951,1.4142135623730951,Higher
Caucasian,Male,22,Less than 25,Single,Jail Inmate,0,0,(F3),1,3,0,4.69041575982343,0,1,Lower
Caucasian,Male,27,25 - 45,Single,Jail Inmate,0,0,(M2),0,2,0,5.196152422706632,0,0,Lower
Other,Female,21,Less than 25,Single,Jail Inmate,0,0,(M1),1,4,0,4.58257569495584,0,1,Lower
Caucasian,Male,42,25 - 45,Married,Jail Inmate,0,2,(F3),1,7,1,6.48074069840786,1.4142135623730951,1,Higher
African-American,Male,31,25 - 45,Single,Pretrial Defendant,0,4,(F3),0,5,1,5.5677643628300215,2,0,Lower
African-American,Male,21,Less than 25,Significant Other,Jail Inmate,0,0,(F3),39,8,0,4.58257569495584,0,6.244997998398398,Higher
Caucasian,Male,80,Greater than 45,Married,Jail Inmate,0,0,(M1),1,1,0,8.94427190999916,0,1,Lower
African-American,Male,68,Greater than 45,Single,Jail Inmate,0,6,(M1),3,4,0,8.246211251235321,2.449489742783178,1.7320508075688772,Lower
African-American,Male,23,Less than 25,Single,Jail Inmate,0,1,(F3),0,8,0,4.795831523312719,1,0,Higher
African-American,Male,36,25 - 45,Separated,Jail Inmate,0,4,(F3),2,6,1,6,2,1.4142135623730951,Higher
Caucasian,Male,24,Less than 25,Separated,Jail Inmate,0,0,(F3),16,10,0,4.898979485566356,0,4,Higher
Caucasian,Male,21,Less than 25,Single,Jail Inmate,1,0,(F3),1,8,1,4.58257569495584,0,1,Higher
African-American,Male,26,25 - 45,Single,Jail Inmate,0,3,(M1),0,4,1,5.0990195135927845,1.7320508075688772,0,Lower
African-American,Female,30,25 - 45,Single,Jail Inmate,0,8,(F3),45,7,1,5.477225575051661,2.8284271247461903,6.708203932499369,Higher
Caucasian,Male,26,25 - 45,Single,Jail Inmate,0,1,(F3),1,7,0,5.0990195135927845,1,1,Higher
Caucasian,Male,36,25 - 45,Significant Other,Jail Inmate,0,1,(F3),1,5,0,6,1,1,Lower
African-American,Male,21,Less than 25,Single,Jail Inmate,0,0,(F2),41,8,1,4.58257569495584,0,6.4031242374328485,Higher
African-American,Female,31,25 - 45,Single,Jail Inmate,0,1,(M2),1,5,0,5.5677643628300215,1,1,Lower
African-American,Male,20,Less than 25,Single,Jail Inmate,0,0,(F3),1,8,0,4.47213595499958,0,1,Higher
African-American,Male,31,25 - 45,Married,Jail Inmate,0,4,(F1),1,3,0,5.5677643628300215,2,1,Lower
African-American,Female,20,Less than 25,Single,Jail Inmate,0,0,(F2),2,6,1,4.47213595499958,0,1.4142135623730951,Higher
Caucasian,Male,49,Greater than 45,Single,Jail Inmate,0,4,(M2),4,8,1,7,2,2,Higher
Caucasian,Male,24,Less than 25,Single,Jail Inmate,0,0,(F3),0,9,0,4.898979485566356,0,0,Higher
African-American,Male,20,Less than 25,Single,Jail Inmate,0,0,(F3),154,8,1,4.47213595499958,0,12.409673645990857,Higher
Caucasian,Male,44,25 - 45,Single,Jail Inmate,0,1,(M1),1,1,1,6.6332495807108,1,1,Lower
African-American,Female,25,25 - 45,Single,Pretrial Defendant,0,1,(F3),13,3,0,5,1,3.605551275463989,Lower
African-American,Female,27,25 - 45,Single,Jail Inmate,0,1,(F3),1,4,0,5.196152422706632,1,1,Lower
Caucasian,Male,41,25 - 45,Widowed,Jail Inmate,0,11,(F3),693,4,1,6.4031242374328485,3.3166247903554,26.324893162176366,Lower
African-American,Male,25,25 - 45,Single,Jail Inmate,0,1,(F3),1,2,0,5,1,1,Lower
Caucasian,Female,47,Greater than 45,Separated,Jail Inmate,0,0,(M1),1,1,0,6.855654600401044,0,1,Lower
African-American,Female,48,Greater than 45,Single,Pretrial Defendant,0,4,(F3),8,4,0,6.928203230275509,2,2.8284271247461903,Lower
African-American,Male,29,25 - 45,Single,Jail Inmate,0,0,(F3),1,2,0,5.385164807134504,0,1,Lower
Caucasian,Female,53,Greater than 45,Single,Jail Inmate,0,0,(M1),1,1,0,7.280109889280518,0,1,Lower
Hispanic,Male,44,25 - 45,Single,Jail Inmate,0,0,(M2),1,1,0,6.6332495807108,0,1,Lower
African-American,Male,33,25 - 45,Single,Jail Inmate,0,0,(F3),1,1,0,5.744562646538029,0,1,Lower
African-American,Male,20,Less than 25,Single,Jail Inmate,0,0,(F2),1,7,1,4.47213595499958,0,1,Higher
Caucasian,Male,22,Less than 25,Single,Jail Inmate,1,0,(M1),0,3,0,4.69041575982343,0,0,Lower
African-American,Male,21,Less than 25,Single,Jail Inmate,0,1,(F3),2,6,1,4.58257569495584,1,1.4142135623730951,Higher
Caucasian,Male,44,25 - 45,Married,Pretrial Defendant,0,3,(F3),1,5,0,6.6332495807108,1.7320508075688772,1,Lower
African-American,Male,23,Less than 25,Single,Pretrial Defendant,1,1,(F3),10,9,1,4.795831523312719,1,3.1622776601683795,Higher
African-American,Male,35,25 - 45,Married,Jail Inmate,0,0,(M1),1261,8,1,5.916079783099616,0,35.510561809129406,Higher
African-American,Female,41,25 - 45,Married,Jail Inmate,0,0,(M1),0,1,0,6.4031242374328485,0,0,Lower
Other,Male,26,25 - 45,Single,Jail Inmate,0,0,(M1),1,1,0,5.0990195135927845,0,1,Lower
African-American,Male,30,25 - 45,Single,Jail Inmate,0,1,(F3),22,5,0,5.477225575051661,1,4.69041575982343,Lower
Hispanic,Male,25,25 - 45,Single,Jail Inmate,0,0,(M1),0,2,0,5,0,0,Lower
African-American,Male,36,25 - 45,Single,Jail Inmate,0,7,(F3),2,2,1,6,2.6457513110645907,1.4142135623730951,Lower
African-American,Male,26,25 - 45,Single,Jail Inmate,0,1,(F3),1,1,1,5.0990195135927845,1,1,Lower
Hispanic,Female,32,25 - 45,Married,Pretrial Defendant,0,0,(F3),0,2,0,5.656854249492381,0,0,Lower
Caucasian,Male,23,Less than 25,Single,Jail Inmate,0,0,(M1),1,3,1,4.795831523312719,0,1,Lower
African-American,Male,30,25 - 45,Single,Prison Inmate,0,6,(F3),157,7,0,5.477225575051661,2.449489742783178,12.529964086141668,Higher
Caucasian,Female,23,Less than 25,Married,Jail Inmate,0,0,(M1),1,6,0,4.795831523312719,0,1,Higher
African-American,Female,43,25 - 45,Single,Jail Inmate,1,9,(M1),2,9,0,6.557438524302,3,1.4142135623730951,Higher
African-American,Male,30,25 - 45,Single,Jail Inmate,0,3,(F3),0,2,1,5.477225575051661,1.7320508075688772,0,Lower
Hispanic,Male,38,25 - 45,Married,Jail Inmate,0,0,(M1),0,1,0,6.164414002968976,0,0,Lower
Hispanic,Male,43,25 - 45,Single,Jail Inmate,0,1,(F3),3,2,0,6.557438524302,1,1.7320508075688772,Lower
Caucasian,Male,44,25 - 45,Divorced,Jail Inmate,0,1,(F3),0,1,1,6.6332495807108,1,0,Lower
Caucasian,Male,39,25 - 45,Divorced,Jail Inmate,0,1,(F3),1,1,0,6.244997998398398,1,1,Lower
Hispanic,Male,37,25 - 45,Married,Jail Inmate,0,2,(F2),2,1,1,6.082762530298219,1.4142135623730951,1.4142135623730951,Lower
Other,Male,55,Greater than 45,Married,Jail Inmate,0,0,(M1),2,1,0,7.416198487095663,0,1.4142135623730951,Lower
African-American,Male,31,25 - 45,Single,Jail Inmate,0,6,(F3),1259,8,1,5.5677643628300215,2.449489742783178,35.482389998420345,Higher
Caucasian,Male,63,Greater than 45,Single,Jail Inmate,0,5,(MO3),13,1,0,7.937253933193772,2.23606797749979,3.605551275463989,Lower
